,qt,intercept,storm_coef,puzzle_coef,scf_lower_bound,scf_upper_bound,pcf_lower_bound,pcf_upper_bound
0,0.1,152.86145069699705,11.611737214432196,0.49928474147071,10.881555062889603,12.341919365974789,0.4689344230326551,0.5296350599087649
1,0.2,211.31842561398662,11.431127036973976,0.5134168152468419,10.950371692605543,11.911882381342409,0.49341771687686303,0.5334159136168208
2,0.30000000000000004,270.83675624462194,11.41539465362439,0.5102853401699576,11.008003551816849,11.82278575543193,0.4930727616652797,0.5274979186746356
3,0.4,298.30737472721376,11.292008148945797,0.5199795101642906,10.937297250065905,11.64671904782569,0.5047954928847875,0.5351635274437936
4,0.5,341.2709436669811,11.055926098341729,0.5235805162365033,10.712946840220223,11.398905356463235,0.5087335970725089,0.5384274354004976
5,0.6,385.08616512137814,10.81221847337929,0.5258306632013046,10.491958191188875,11.132478755569704,0.5117992352976288,0.5398620911049803
6,0.7000000000000001,425.91519998240983,10.589333333953618,0.5303999999751738,10.2636113308871,10.915055337020137,0.5158707465760936,0.5449292533742541
7,0.8,496.9919525657315,10.228168951174666,0.5255533202957849,9.871972257286373,10.58436564506296,0.5094759348190042,0.5416307057725657
8,0.9,602.3077833411517,10.069686442411694,0.509872239914273,9.613205694591963,10.526167190231424,0.48881648488344925,0.5309279949450967
